graph_file,num_vertices,num_edges,max_flow,successful_runs,failed_runs,min_time,max_time,mean_time,median_time,stddev_time
100s-100t-5p-1min-10max.txt,202,5198,521,10,0,0.06349066691473126,0.10596891702152789,0.08735289173200726,0.0860885625006631,0.015157911536005798
200s-200t-5p-1min-10max.txt,402,20380,1018,10,0,10.655889791902155,14.89079733309336,12.412723146029748,12.5432568754768,1.2017536392815862
300s-300t-5p-1min-10max.txt,602,45481,1647,10,0,19.21575825009495,22.70874745794572,20.724176729284228,20.46389481239021,1.304293882356928
400s-400t-5p-1min-10max.txt,802,80750,2059,10,0,72.03793099988252,115.98326537501998,96.8332945625065,96.73514422948938,12.71139855175709
500s-500t-5p-1min-10max.txt,1002,126037,2735,10,0,123.94362962478772,184.15227741701528,147.47512179154438,138.6734241665108,22.27166193134989
50s-50t-5p-1min-10max.txt,102,1366,211,10,0,0.0562631671782583,0.10892445803619921,0.0769026790978387,0.07052843749988824,0.015564335156784286
600s-600t-5p-1min-10max.txt,1202,181588,3225,10,0,0.8595653339289129,1.1053522499278188,0.977163479081355,0.9815465830033645,0.07281636272352218
800s-800t-5p-1min-10max.txt,1602,321384,4325,10,0,492.9696354579646,767.9086650828831,541.355377908377,504.27168574999087,87.22395737343481
