graph_file,num_vertices,num_edges,max_flow,successful_runs,failed_runs,min_time,max_time,mean_time,median_time,stddev_time
100v-30out-1min-1000max.txt,102,3060,11893,2,0,0.047429374884814024,0.06418549991212785,0.05580743739847094,0.05580743739847094,0.011848369633223232
250v-30out-1min-1000max.txt,252,7560,14738,2,0,0.05215966678224504,0.07105324999429286,0.06160645838826895,0.06160645838826895,0.013359780810151323
