graph_file,num_vertices,num_edges,max_flow,successful_runs,failed_runs,min_time,max_time,mean_time,median_time,stddev_time
100v-30out-1min-1000max.txt,102,3060,11893,2,0,0.05119891604408622,0.14111416600644588,0.09615654102526605,0.09615654102526605,0.06357968298046798
250v-30out-1min-1000max.txt,252,7560,14738,2,0,0.05950345913879573,0.14758916688151658,0.10354631301015615,0.10354631301015615,0.06228600127049428
