graph_file,num_vertices,num_edges,max_flow,successful_runs,failed_runs,min_time,max_time,mean_time,median_time,stddev_time
100s-100t-5p-1min-1000max.txt,202,5199,48044,2,0,0.06778087513521314,0.17031745798885822,0.11904916656203568,0.11904916656203568,0.07250431305550872
50s-50t-5p-1min-1000max.txt,102,1312,25204,2,0,0.05076424987055361,0.13682433310896158,0.0937942914897576,0.0937942914897576,0.06085366844735701
