graph_file,num_vertices,num_edges,max_flow,successful_runs,failed_runs,min_time,max_time,mean_time,median_time,stddev_time
20r-20c-1000cap-const.txt,402,1180,20000,2,0,0.05066070915199816,0.13344870787113905,0.0920547085115686,0.0920547085115686,0.058539955295167735
40r-40c-1000cap-const.txt,1602,4760,40000,2,0,0.058537333039566875,0.13366279192268848,0.09610006248112768,0.09610006248112768,0.05312172141600645
