graph_file,num_vertices,num_edges,max_flow,successful_runs,failed_runs,min_time,max_time,mean_time,median_time,stddev_time
100s-100t-8p-1min-1000max.txt,202,8201,48688,10,0,0.08616383303888142,0.16213070903904736,0.11491556265391409,0.11092220852151513,0.027263970281044998
125s-125t-8p-1min-1000max.txt,252,12744,62788,10,0,0.11160595808178186,0.22283720807172358,0.14175102072767914,0.13619102037046105,0.032201746864153884
150s-150t-8p-1min-1000max.txt,302,18357,72970,10,0,0.13854058412835002,0.2471652498934418,0.17607759162783623,0.15689258300699294,0.03733721098332259
30s-30t-8p-1min-1000max.txt,62,762,14585,10,0,0.049567417008802295,0.1134513330180198,0.07776825004257262,0.07137212506495416,0.021284183033806397
50s-50t-8p-1min-1000max.txt,102,2116,24113,10,0,0.05875670816749334,0.13010974996723235,0.07998499171808363,0.06863872963003814,0.022616562748525203
75s-75t-8p-1min-1000max.txt,152,4694,35323,10,0,0.08401191607117653,0.14021424995735288,0.09997060410678386,0.09644377103541046,0.016247481028472708
