graph_file,num_vertices,num_edges,max_flow,successful_runs,failed_runs,min_time,max_time,mean_time,median_time,stddev_time
100v-30d-1min-1000max.txt,101,2955,12790,2,0,0.050931625068187714,0.05514487507753074,0.05303825007285923,0.05303825007285923,0.00297921765244074
200v-30d-1min-1000max.txt,201,11938,22658,2,0,0.0497337500564754,0.061619500163942575,0.05567662511020899,0.05567662511020899,0.008404494500478775
